date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:52:35	47147/47147	---M--	200	added ('OK')	font/woff2	etag:%2268880b83-b82b%22	https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/fonts/399A02_0_0.70afa1.woff2	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/themes/meridian-microsite-theme/public/fonts/399A02_0_0.70afa1.woff2	(from https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/css/app.0395d5.css)
17:52:36	64819/64819	---M--	200	added ('OK')	font/woff	etag:%2268880b81-fd33%22	https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/fonts/399A02_0_0.f3764f.woff	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/themes/meridian-microsite-theme/public/fonts/399A02_0_0.f3764f.woff	(from https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/css/app.0395d5.css)
17:52:37	61327/61327	---M--	200	added ('OK')	font/woff2	etag:%2268880b81-ef8f%22	https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/fonts/399A02_2_0.cd2caa.woff2	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/themes/meridian-microsite-theme/public/fonts/399A02_2_0.cd2caa.woff2	(from https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/css/app.0395d5.css)
17:52:38	89050/89050	---M--	200	added ('OK')	font/woff	etag:%2268880b83-15bda%22	https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/fonts/399A02_2_0.42d540.woff	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/themes/meridian-microsite-theme/public/fonts/399A02_2_0.42d540.woff	(from https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/css/app.0395d5.css)
17:52:39	63574/63574	---M--	200	added ('OK')	font/woff2	etag:%2268880b83-f856%22	https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/fonts/399A02_1_0.46e0f1.woff2	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/themes/meridian-microsite-theme/public/fonts/399A02_1_0.46e0f1.woff2	(from https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/css/app.0395d5.css)
17:52:41	93528/93528	---M--	200	added ('OK')	font/woff	etag:%2268880b81-16d58%22	https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/fonts/399A02_1_0.12486a.woff	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/themes/meridian-microsite-theme/public/fonts/399A02_1_0.12486a.woff	(from https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/css/app.0395d5.css)
17:52:41	63477/63477	---M--	200	added ('OK')	font/woff2	etag:%2268880b81-f7f5%22	https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/fonts/399A02_3_0.193cc6.woff2	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/themes/meridian-microsite-theme/public/fonts/399A02_3_0.193cc6.woff2	(from https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/css/app.0395d5.css)
17:52:42	93147/93147	---M--	200	added ('OK')	font/woff	etag:%2268880b81-16bdb%22	https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/fonts/399A02_3_0.a8c367.woff	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/themes/meridian-microsite-theme/public/fonts/399A02_3_0.a8c367.woff	(from https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/css/app.0395d5.css)
17:52:43	83448/83448	---M--	200	added ('OK')	font/woff2	etag:%2268880b83-145f8%22	https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/fonts/tt-hoves-regular.9c2c21.woff2	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/themes/meridian-microsite-theme/public/fonts/tt-hoves-regular.9c2c21.woff2	(from https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/css/app.0395d5.css)
17:52:45	133520/133520	---M--	200	added ('OK')	font/woff	etag:%2268880b83-20990%22	https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/fonts/tt-hoves-regular.c71750.woff	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/themes/meridian-microsite-theme/public/fonts/tt-hoves-regular.c71750.woff	(from https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/css/app.0395d5.css)
17:52:46	89052/89052	---M--	200	added ('OK')	font/woff2	etag:%2268880b81-15bdc%22	https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/fonts/tt-hoves-bold.d995d0.woff2	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/themes/meridian-microsite-theme/public/fonts/tt-hoves-bold.d995d0.woff2	(from https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/css/app.0395d5.css)
17:52:47	142300/142300	---M--	200	added ('OK')	font/woff	etag:%2268880b83-22bdc%22	https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/fonts/tt-hoves-bold.12e775.woff	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/themes/meridian-microsite-theme/public/fonts/tt-hoves-bold.12e775.woff	(from https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/css/app.0395d5.css)
17:52:48	89904/89904	---M--	200	added ('OK')	font/woff2	etag:%2268880b83-15f30%22	https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/fonts/tt-hoves-italic.2d22d5.woff2	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/themes/meridian-microsite-theme/public/fonts/tt-hoves-italic.2d22d5.woff2	(from https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/css/app.0395d5.css)
17:52:49	144372/144372	---M--	200	added ('OK')	font/woff	etag:%2268880b81-233f4%22	https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/fonts/tt-hoves-italic.776590.woff	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/themes/meridian-microsite-theme/public/fonts/tt-hoves-italic.776590.woff	(from https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/css/app.0395d5.css)
17:52:49	94412/94412	---M--	200	added ('OK')	font/woff2	etag:%2268880b83-170cc%22	https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/fonts/tt-hoves-bold-italic.ad6529.woff2	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/themes/meridian-microsite-theme/public/fonts/tt-hoves-bold-italic.ad6529.woff2	(from https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/css/app.0395d5.css)
17:52:51	151056/151056	---M--	200	added ('OK')	font/woff	etag:%2268880b83-24e10%22	https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/fonts/tt-hoves-bold-italic.60fc0a.woff	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/themes/meridian-microsite-theme/public/fonts/tt-hoves-bold-italic.60fc0a.woff	(from https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/css/app.0395d5.css)
17:52:51	24900/24900	---M--	200	added ('OK')	font/woff2	etag:%2268880b83-6144%22	https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/fonts/georgia.ae2d35.woff2	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/themes/meridian-microsite-theme/public/fonts/georgia.ae2d35.woff2	(from https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/css/app.0395d5.css)
17:52:52	31752/31752	---M--	200	added ('OK')	font/woff	etag:%2268880b83-7c08%22	https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/fonts/georgia.232fde.woff	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/themes/meridian-microsite-theme/public/fonts/georgia.232fde.woff	(from https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/css/app.0395d5.css)
17:52:53	24884/24884	---M--	200	added ('OK')	font/woff2	etag:%2268880b83-6134%22	https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/fonts/georgia_regular.9b5972.woff2	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/themes/meridian-microsite-theme/public/fonts/georgia_regular.9b5972.woff2	(from https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/css/app.0395d5.css)
17:52:54	31760/31760	---M--	200	added ('OK')	font/woff	etag:%2268880b81-7c10%22	https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/fonts/georgia_regular.fc3e98.woff	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/themes/meridian-microsite-theme/public/fonts/georgia_regular.fc3e98.woff	(from https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/css/app.0395d5.css)
17:52:55	25440/25440	---M--	200	added ('OK')	font/woff2	etag:%2268880b81-6360%22	https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/fonts/effra_regular.799eb9.woff2	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/themes/meridian-microsite-theme/public/fonts/effra_regular.799eb9.woff2	(from https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/css/app.0395d5.css)
17:52:56	32556/32556	---M--	200	added ('OK')	font/woff	etag:%2268880b83-7f2c%22	https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/fonts/effra_regular.73149b.woff	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/themes/meridian-microsite-theme/public/fonts/effra_regular.73149b.woff	(from https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/css/app.0395d5.css)
17:52:57	617/617	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2268880b81-269%22	https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/images/border-slant-top.e804c0.svg	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/themes/meridian-microsite-theme/public/images/border-slant-top.e804c0.svg	(from https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/css/app.0395d5.css)
17:52:58	821/821	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2268880b81-335%22	https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/images/footer-bottom-right.fd4a3d.svg	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/themes/meridian-microsite-theme/public/images/footer-bottom-right.fd4a3d.svg	(from https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/css/app.0395d5.css)
17:52:59	621/621	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2268880b83-26d%22	https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/images/slant-across.186bef.svg	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/themes/meridian-microsite-theme/public/images/slant-across.186bef.svg	(from https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/css/app.0395d5.css)
17:53:00	617/617	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2268880b81-269%22	https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/images/border-flat.20a700.svg	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/themes/meridian-microsite-theme/public/images/border-flat.20a700.svg	(from https://lacunafund.org/wp-content/themes/meridian-microsite-theme/public/css/app.0395d5.css)
17:53:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Jul%202025%2015:53:01%20GMT	http://lacunafund.org/robots.txt		(from https://lacunafund.org/)
17:53:03	5429/5429	---M-Z	200	added ('OK')	application/json	date:Tue,%2029%20Jul%202025%2015:53:03%20GMT	https://lacunafund.org/wp-json/wp/v2/pages/9	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-json/wp/v2/pages/9.json	(from https://lacunafund.org/about/)
17:53:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Jul%202025%2015:53:04%20GMT	https://lacunafund.org/?p=9	/Users/vima/websites/lacuna-fund/lacunafund.org/indexb5fb.html	(from https://lacunafund.org/about/)
17:53:04	1969/1969	---M-Z	200	added ('OK')	application/json	date:Tue,%2029%20Jul%202025%2015:53:04%20GMT	https://lacunafund.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flacunafund.org%2Fabout%2F	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-json/oembed/1.0/embed7955.json	(from https://lacunafund.org/about/)
17:53:06	2115/2115	---M-Z	200	added ('OK')	text/xml	date:Tue,%2029%20Jul%202025%2015:53:06%20GMT	https://lacunafund.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flacunafund.org%2Fabout%2F&format=xml	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-json/oembed/1.0/embed0a76	(from https://lacunafund.org/about/)
17:53:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Jul%202025%2015:53:07%20GMT	http://lacunafund.org/?wordfence_syncAttackData=1753749909.9684	/Users/vima/websites/lacuna-fund/lacunafund.org/index9c8d.html	(from https://lacunafund.org/about/)
17:53:08	1717053/1717053	---M--	200	added ('OK')	image/jpeg	etag:%2264ff8891-1a333d%22	https://lacunafund.org/wp-content/uploads/sites/11/2020/07/tim-oun-FjE-FyxDmlw-unsplash-scaled.jpg	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/uploads/sites/11/2020/07/tim-oun-FjE-FyxDmlw-unsplash-scaled.jpg	(from https://lacunafund.org/about/)
17:53:09	22533/22533	---M--	200	added ('OK')	image/jpeg	etag:%22663bf1ab-5805%22	https://lacunafund.org/wp-content/uploads/sites/11/2024/05/compress_2H6A9795-1-810x540.jpg	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/uploads/sites/11/2024/05/compress_2H6A9795-1-810x540.jpg	(from https://lacunafund.org/about/)
17:53:09	40952/40952	---M--	200	added ('OK')	image/jpeg	etag:%22663bf56e-9ff8%22	https://lacunafund.org/wp-content/uploads/sites/11/2024/05/compress_2H6A9811-1-810x540.jpg	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/uploads/sites/11/2024/05/compress_2H6A9811-1-810x540.jpg	(from https://lacunafund.org/about/)
17:53:11	154109/154109	---M--	200	added ('OK')	application/pdf	etag:%2264ff8882-259fd%22	https://lacunafund.org/wp-content/uploads/sites/11/2020/07/Lacuna-Fund_-Launch-Press-Release-Web.pdf	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/uploads/sites/11/2020/07/Lacuna-Fund_-Launch-Press-Release-Web.pdf	(from https://lacunafund.org/about/)
17:53:11	15751/15751	---M--	200	added ('OK')	image/jpeg	etag:%2266078f6f-3d87%22	https://lacunafund.org/wp-content/uploads/sites/11/2024/03/20210526_103337-300x188.jpg	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/uploads/sites/11/2024/03/20210526_103337-300x188.jpg	(from https://lacunafund.org/about/)
17:53:12	10214/10214	---M--	200	added ('OK')	image/jpeg	etag:%2265fd1486-27e6%22	https://lacunafund.org/wp-content/uploads/sites/11/2024/03/CROPPED_Full-room_audio-recordings-300x183.jpg	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/uploads/sites/11/2024/03/CROPPED_Full-room_audio-recordings-300x183.jpg	(from https://lacunafund.org/about/)
17:53:13	28495/28495	---M--	200	added ('OK')	image/jpeg	etag:%22663b9e07-6f4f%22	https://lacunafund.org/wp-content/uploads/sites/11/2024/04/Developing-a-Data-Collection-protocol-scaled-e1715183109491-300x165.jpg	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/uploads/sites/11/2024/04/Developing-a-Data-Collection-protocol-scaled-e1715183109491-300x165.jpg	(from https://lacunafund.org/about/)
17:53:14	15171/15171	---M--	200	added ('OK')	image/jpeg	etag:%2265fd1299-3b43%22	https://lacunafund.org/wp-content/uploads/sites/11/2024/03/Climate-Change-2-300x199.jpg	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/uploads/sites/11/2024/03/Climate-Change-2-300x199.jpg	(from https://lacunafund.org/about/)
17:53:16	5563/5563	---M-Z	200	added ('OK')	application/json	date:Tue,%2029%20Jul%202025%2015:53:16%20GMT	https://lacunafund.org/wp-json/wp/v2/pages/14	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-json/wp/v2/pages/14.json	(from https://lacunafund.org/governance/)
17:53:17	1994/1994	---M-Z	200	added ('OK')	application/json	date:Tue,%2029%20Jul%202025%2015:53:17%20GMT	https://lacunafund.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flacunafund.org%2Fgovernance%2F	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-json/oembed/1.0/embed4c8b.json	(from https://lacunafund.org/governance/)
17:53:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Jul%202025%2015:53:18%20GMT	https://lacunafund.org/?p=14	/Users/vima/websites/lacuna-fund/lacunafund.org/index0b69.html	(from https://lacunafund.org/governance/)
17:53:19	2140/2140	---M-Z	200	added ('OK')	text/xml	date:Tue,%2029%20Jul%202025%2015:53:19%20GMT	https://lacunafund.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flacunafund.org%2Fgovernance%2F&format=xml	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-json/oembed/1.0/embedbc0b	(from https://lacunafund.org/governance/)
17:53:19	128080/128080	---M--	200	added ('OK')	image/jpeg	etag:%226793fea0-1f450%22	https://lacunafund.org/wp-content/uploads/sites/11/2025/01/20240919_Lacuna_Fund-054.jpg	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/uploads/sites/11/2025/01/20240919_Lacuna_Fund-054.jpg	(from https://lacunafund.org/governance/)
17:53:20	34110/34110	---M--	200	added ('OK')	image/jpeg	etag:%2267941c62-853e%22	https://lacunafund.org/wp-content/uploads/sites/11/2024/12/1727180979693-1-e1737759842254.jpg	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/uploads/sites/11/2024/12/1727180979693-1-e1737759842254.jpg	(from https://lacunafund.org/governance/)
17:53:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Jul%202025%2015:53:21%20GMT	http://lacunafund.org/?wordfence_syncAttackData=1753787640.8939	/Users/vima/websites/lacuna-fund/lacunafund.org/index0369.html	(from https://lacunafund.org/governance/)
17:53:22	85321/85321	---M--	200	added ('OK')	image/jpeg	etag:%2267941bd9-14d49%22	https://lacunafund.org/wp-content/uploads/sites/11/2025/01/20240920_Lacuna_Fund-213-e1737759702795-810x397.jpg	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/uploads/sites/11/2025/01/20240920_Lacuna_Fund-213-e1737759702795-810x397.jpg	(from https://lacunafund.org/governance/)
17:53:22	91503/91503	---M--	200	added ('OK')	image/jpeg	etag:%2267941b96-1656f%22	https://lacunafund.org/wp-content/uploads/sites/11/2025/01/20240920_Lacuna_Fund-197-e1737759635755-810x484.jpg	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/uploads/sites/11/2025/01/20240920_Lacuna_Fund-197-e1737759635755-810x484.jpg	(from https://lacunafund.org/governance/)
17:53:23	2103/2103	---M--	200	added ('OK')	image/png	etag:%2267941c6f-837%22	https://lacunafund.org/wp-content/uploads/sites/11/2025/01/Logo-Resize_Governance-Page.png	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/uploads/sites/11/2025/01/Logo-Resize_Governance-Page.png	(from https://lacunafund.org/governance/)
17:53:24	62693/62693	---M--	200	added ('OK')	application/pdf	etag:%2266105c13-f4e5%22	https://lacunafund.org/wp-content/uploads/sites/11/2024/04/COI-Policy_LacunaFund.pdf	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/uploads/sites/11/2024/04/COI-Policy_LacunaFund.pdf	(from https://lacunafund.org/governance/)
17:53:25	62816/62816	---M--	200	added ('OK')	application/pdf	etag:%2266105c19-f560%22	https://lacunafund.org/wp-content/uploads/sites/11/2024/04/IP-Policy_LacunaFund.pdf	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/uploads/sites/11/2024/04/IP-Policy_LacunaFund.pdf	(from https://lacunafund.org/governance/)
17:53:27	5785/5785	---M-Z	200	added ('OK')	application/json	date:Tue,%2029%20Jul%202025%2015:53:27%20GMT	https://lacunafund.org/wp-json/wp/v2/pages/22	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-json/wp/v2/pages/22.json	(from https://lacunafund.org/steering-committee/)
17:53:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Jul%202025%2015:53:28%20GMT	https://lacunafund.org/?p=22	/Users/vima/websites/lacuna-fund/lacunafund.org/index0345.html	(from https://lacunafund.org/steering-committee/)
17:53:29	2034/2034	---M-Z	200	added ('OK')	application/json	date:Tue,%2029%20Jul%202025%2015:53:29%20GMT	https://lacunafund.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flacunafund.org%2Fsteering-committee%2F	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-json/oembed/1.0/embedfed7.json	(from https://lacunafund.org/steering-committee/)
17:53:29	2180/2180	---M-Z	200	added ('OK')	text/xml	date:Tue,%2029%20Jul%202025%2015:53:29%20GMT	https://lacunafund.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flacunafund.org%2Fsteering-committee%2F&format=xml	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-json/oembed/1.0/embedbd74	(from https://lacunafund.org/steering-committee/)
17:53:31	44032/44032	---M--	200	added ('OK')	image/jpeg	etag:%226793f52f-ac00%22	https://lacunafund.org/wp-content/uploads/sites/11/2025/01/20240920_Lacuna_Fund-157-800x600.jpg	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/uploads/sites/11/2025/01/20240920_Lacuna_Fund-157-800x600.jpg	(from https://lacunafund.org/steering-committee/)
17:53:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Jul%202025%2015:53:31%20GMT	http://lacunafund.org/?wordfence_syncAttackData=1753782419.4852	/Users/vima/websites/lacuna-fund/lacunafund.org/indexf6ed.html	(from https://lacunafund.org/steering-committee/)
17:53:32	29363/29363	---M--	200	added ('OK')	image/jpeg	etag:%226793f541-72b3%22	https://lacunafund.org/wp-content/uploads/sites/11/2025/01/20240920_Lacuna_Fund-159-1-800x600.jpg	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/uploads/sites/11/2025/01/20240920_Lacuna_Fund-159-1-800x600.jpg	(from https://lacunafund.org/steering-committee/)
17:53:32	124288/124288	---M--	200	added ('OK')	image/jpeg	etag:%226793f651-1e580%22	https://lacunafund.org/wp-content/uploads/sites/11/2025/01/20240920_Lacuna_Fund-227-e1737750094382-800x600.jpg	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/uploads/sites/11/2025/01/20240920_Lacuna_Fund-227-e1737750094382-800x600.jpg	(from https://lacunafund.org/steering-committee/)
17:53:33	42822/42822	---M--	200	added ('OK')	image/jpeg	etag:%226793f520-a746%22	https://lacunafund.org/wp-content/uploads/sites/11/2025/01/20240920_Lacuna_Fund-177-800x600.jpg	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/uploads/sites/11/2025/01/20240920_Lacuna_Fund-177-800x600.jpg	(from https://lacunafund.org/steering-committee/)
17:53:35	6018/6018	---M-Z	200	added ('OK')	application/json	date:Tue,%2029%20Jul%202025%2015:53:35%20GMT	https://lacunafund.org/wp-json/wp/v2/pages/9085	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-json/wp/v2/pages/9085.json	(from https://lacunafund.org/technical-advisory-panels/)
17:53:36	2090/2090	---M-Z	200	added ('OK')	application/json	date:Tue,%2029%20Jul%202025%2015:53:36%20GMT	https://lacunafund.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flacunafund.org%2Ftechnical-advisory-panels%2F	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-json/oembed/1.0/embed8729.json	(from https://lacunafund.org/technical-advisory-panels/)
17:53:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Jul%202025%2015:53:37%20GMT	https://lacunafund.org/?p=9085	/Users/vima/websites/lacuna-fund/lacunafund.org/indexbe15.html	(from https://lacunafund.org/technical-advisory-panels/)
17:53:38	2236/2236	---M-Z	200	added ('OK')	text/xml	date:Tue,%2029%20Jul%202025%2015:53:38%20GMT	https://lacunafund.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flacunafund.org%2Ftechnical-advisory-panels%2F&format=xml	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-json/oembed/1.0/embed435d	(from https://lacunafund.org/technical-advisory-panels/)
17:53:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Jul%202025%2015:53:39%20GMT	http://lacunafund.org/?wordfence_syncAttackData=1753787641.1058	/Users/vima/websites/lacuna-fund/lacunafund.org/index2479.html	(from https://lacunafund.org/technical-advisory-panels/)
17:53:40	139413/139413	---M--	200	added ('OK')	image/jpeg	etag:%22679408b3-22095%22	https://lacunafund.org/wp-content/uploads/sites/11/2025/01/20240919_Lacuna_Fund-017-1-e1737754803993.jpg	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-content/uploads/sites/11/2025/01/20240919_Lacuna_Fund-017-1-e1737754803993.jpg	(from https://lacunafund.org/technical-advisory-panels/)
17:53:40	101999/101999	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jul%202025%2015:53:39%20GMT	https://lacunafund.org/2025-climate-and-health-technical-advisory-panel/	/Users/vima/websites/lacuna-fund/lacunafund.org/2025-climate-and-health-technical-advisory-panel/index.html	(from https://lacunafund.org/technical-advisory-panels/)
17:53:40	102152/102152	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jul%202025%2015:53:39%20GMT	https://lacunafund.org/2024-antimicrobial-resistance/	/Users/vima/websites/lacuna-fund/lacunafund.org/2024-antimicrobial-resistance/index.html	(from https://lacunafund.org/technical-advisory-panels/)
17:53:40	102278/102278	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jul%202025%2015:53:40%20GMT	https://lacunafund.org/2024-language-technical-advisory-panel/	/Users/vima/websites/lacuna-fund/lacunafund.org/2024-language-technical-advisory-panel/index.html	(from https://lacunafund.org/technical-advisory-panels/)
17:53:41	102458/102458	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jul%202025%2015:53:41%20GMT	https://lacunafund.org/2023-climate-forests-technical-advisory-panel/	/Users/vima/websites/lacuna-fund/lacunafund.org/2023-climate-forests-technical-advisory-panel/index.html	(from https://lacunafund.org/technical-advisory-panels/)
17:53:41	103113/103113	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jul%202025%2015:53:41%20GMT	https://lacunafund.org/2023-sexual-reproductive-and-maternal-health-and-rights-technical-advisory-panel/	/Users/vima/websites/lacuna-fund/lacunafund.org/2023-sexual-reproductive-and-maternal-health-and-rights-technical-advisory-panel/index.html	(from https://lacunafund.org/technical-advisory-panels/)
17:53:42	5487/5487	---M-Z	200	added ('OK')	application/json	date:Tue,%2029%20Jul%202025%2015:53:42%20GMT	https://lacunafund.org/wp-json/wp/v2/pages/12	/Users/vima/websites/lacuna-fund/lacunafund.org/wp-json/wp/v2/pages/12.json	(from https://lacunafund.org/funders/)
17:53:42	102382/102382	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jul%202025%2015:53:42%20GMT	https://lacunafund.org/2022-climate-technical-advisory-panels-2/	/Users/vima/websites/lacuna-fund/lacunafund.org/2022-climate-technical-advisory-panels-2/index.html	(from https://lacunafund.org/technical-advisory-panels/)
17:53:43	102496/102496	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jul%202025%2015:53:42%20GMT	https://lacunafund.org/2022-climate-and-health-technical-advisory-panel/	/Users/vima/websites/lacuna-fund/lacunafund.org/2022-climate-and-health-technical-advisory-panel/index.html	(from https://lacunafund.org/technical-advisory-panels/)
